title,genres,year,votes,rating
The Bonfire of the Vanities,Romance,1990,28000,5.6
Man on Wire,Biography,2008,60000,7.7
Man on Wire,Crime,2008,60000,7.7
Man on Wire,Documentary,2008,60000,7.7
Man on Wire,History,2008,60000,7.7
Man on Wire,Sport,2008,60000,7.7
Man on Wire,Thriller,2008,60000,7.7
Stoker,Psychological Thriller,2013,117000,6.7
Stoker,Drama,2013,117000,6.7
Stoker,Thriller,2013,117000,6.7
The Heartbreak Kid,Romantic Comedy,2007,98000,5.8
The Heartbreak Kid,Comedy,2007,98000,5.8
The Heartbreak Kid,Romance,2007,98000,5.8
The Last Dragon,Martial Arts,1985,19000,6.8
The Last Dragon,Action,1985,19000,6.8
The Last Dragon,Comedy,1985,19000,6.8
The Last Dragon,Drama,1985,19000,6.8
The Last Dragon,Music,1985,19000,6.8
The Last Dragon,Sport,1985,19000,6.8
Who Killed the Electric Car?,Documentary,2006,13000,7.6
Trust,Crime,2011,45000,6.9
Trust,Drama,2011,45000,6.9
Trust,Mystery,2011,45000,6.9
Trust,Thriller,2011,45000,6.9
The Commitments,Comedy,1991,40000,7.6
The Commitments,Drama,1991,40000,7.6
The Commitments,Music,1991,40000,7.6
The Fall,Adventure,2008,122000,7.8
The Fall,Drama,2008,122000,7.8
The Fall,Fantasy,2008,122000,7.8
A Cure for Wellness,Psychological Horror,2017,115000,6.4
A Cure for Wellness,Psychological Thriller,2017,115000,6.4
A Cure for Wellness,Drama,2017,115000,6.4
A Cure for Wellness,Fantasy,2017,115000,6.4
A Cure for Wellness,Horror,2017,115000,6.4
A Cure for Wellness,Mystery,2017,115000,6.4
A Cure for Wellness,Sci-Fi,2017,115000,6.4
A Cure for Wellness,Thriller,2017,115000,6.4
Khadak,Drama,2007,973,6.9
Khadak,Romance,2007,973,6.9
Postcards from the Edge,Comedy,1990,20000,6.7
Postcards from the Edge,Drama,1990,20000,6.7
Cruel Intentions,Dark Romance,1999,213000,6.8
Cruel Intentions,Psychological Drama,1999,213000,6.8
Cruel Intentions,Steamy Romance,1999,213000,6.8
Cruel Intentions,Teen Drama,1999,213000,6.8
Cruel Intentions,Teen Romance,1999,213000,6.8
Cruel Intentions,Drama,1999,213000,6.8
Cruel Intentions,Romance,1999,213000,6.8
The Time Machine,Steampunk,2002,133000,6.0
The Time Machine,Time Travel,2002,133000,6.0
The Time Machine,Action,2002,133000,6.0
The Time Machine,Adventure,2002,133000,6.0
The Time Machine,Sci-Fi,2002,133000,6.0
The Lion King,Adventure Epic,2019,281000,6.8
The Lion King,Animal Adventure,2019,281000,6.8
The Lion King,Coming-of-Age,2019,281000,6.8
The Lion King,Computer Animation,2019,281000,6.8
The Lion King,Adventure,2019,281000,6.8
The Lion King,Animation,2019,281000,6.8
The Lion King,Drama,2019,281000,6.8
The Lion King,Family,2019,281000,6.8
The Lion King,Fantasy,2019,281000,6.8
The Lion King,Musical,2019,281000,6.8
How Do You Know,Romantic Comedy,2010,56000,5.4
How Do You Know,Comedy,2010,56000,5.4
How Do You Know,Drama,2010,56000,5.4
How Do You Know,Romance,2010,56000,5.4
Bombshell,Docudrama,2019,131000,6.8
Bombshell,Workplace Drama,2019,131000,6.8
Bombshell,Biography,2019,131000,6.8
Bombshell,Drama,2019,131000,6.8
Bran Nue Dae,Comedy,2010,2100,6.2
Bran Nue Dae,Drama,2010,2100,6.2
Bran Nue Dae,Musical,2010,2100,6.2
Martian Child,Comedy,2007,21000,6.7
Martian Child,Drama,2007,21000,6.7
Martian Child,Family,2007,21000,6.7
Nancy Drew,Whodunnit,2007,22000,5.9
Nancy Drew,Comedy,2007,22000,5.9
Nancy Drew,Crime,2007,22000,5.9
Nancy Drew,Family,2007,22000,5.9
Nancy Drew,Mystery,2007,22000,5.9
Nancy Drew,Romance,2007,22000,5.9
Nancy Drew,Thriller,2007,22000,5.9
Hard Target,Dark Comedy,1993,59000,6.2
Hard Target,Gun Fu,1993,59000,6.2
Hard Target,Action,1993,59000,6.2
Hard Target,Crime,1993,59000,6.2
Hard Target,Thriller,1993,59000,6.2
One Missed Call,Supernatural Horror,2008,35000,4.0
One Missed Call,Horror,2008,35000,4.0
One Missed Call,Mystery,2008,35000,4.0
Stand by Me,Coming-of-Age,1986,461000,8.1
Stand by Me,Dark Comedy,1986,461000,8.1
Stand by Me,Quest,1986,461000,8.1
Stand by Me,Adventure,1986,461000,8.1
Stand by Me,Comedy,1986,461000,8.1
Stand by Me,Drama,1986,461000,8.1
The Firm,Legal Thriller,1993,154000,6.9
The Firm,Drama,1993,154000,6.9
The Firm,Mystery,1993,154000,6.9
The Firm,Thriller,1993,154000,6.9
Reign of Fire,Dark Fantasy,2002,149000,6.2
Reign of Fire,Action,2002,149000,6.2
Reign of Fire,Adventure,2002,149000,6.2
Reign of Fire,Fantasy,2002,149000,6.2
Reign of Fire,Thriller,2002,149000,6.2
Not Fade Away,Coming-of-Age,2013,5000,6.0
Not Fade Away,Period Drama,2013,5000,6.0
Not Fade Away,Teen Drama,2013,5000,6.0
Not Fade Away,Drama,2013,5000,6.0
The Amazing Truth About Queen Raquela,Biography,2008,262,5.7
The Amazing Truth About Queen Raquela,Drama,2008,262,5.7
The Three Stooges,Slapstick,2012,34000,5.1
The Three Stooges,Comedy,2012,34000,5.1
The Three Stooges,Family,2012,34000,5.1
Tomboy,Drama,2011,23000,7.4
Suicide Squad,Dark Comedy,2016,739000,5.9
Suicide Squad,Superhero,2016,739000,5.9
Suicide Squad,Action,2016,739000,5.9
Suicide Squad,Adventure,2016,739000,5.9
Suicide Squad,Fantasy,2016,739000,5.9
Suicide Squad,Sci-Fi,2016,739000,5.9
Dumbo,Animal Adventure,2019,85000,6.3
Dumbo,Adventure,2019,85000,6.3
Dumbo,Family,2019,85000,6.3
Dumbo,Fantasy,2019,85000,6.3
25th Hour,Prison Drama,2003,187000,7.6
25th Hour,Psychological Drama,2003,187000,7.6
25th Hour,Drama,2003,187000,7.6
The Princess and the Frog,Fairy Tale,2009,176000,7.2
The Princess and the Frog,Feel-Good Romance,2009,176000,7.2
The Princess and the Frog,Hand-Drawn Animation,2009,176000,7.2
The Princess and the Frog,Adventure,2009,176000,7.2
The Princess and the Frog,Animation,2009,176000,7.2
The Princess and the Frog,Comedy,2009,176000,7.2
The Princess and the Frog,Family,2009,176000,7.2
The Princess and the Frog,Fantasy,2009,176000,7.2
The Princess and the Frog,Musical,2009,176000,7.2
The Princess and the Frog,Romance,2009,176000,7.2
Tremors,B-Horror,1990,158000,7.2
Tremors,Dark Comedy,1990,158000,7.2
Tremors,Monster Horror,1990,158000,7.2
Tremors,Comedy,1990,158000,7.2
Tremors,Horror,1990,158000,7.2
Garage Days,Comedy,2002,3000,5.8
Garage Days,Drama,2002,3000,5.8
Garage Days,Music,2002,3000,5.8
Firewall,Crime,2006,60000,5.8
Firewall,Thriller,2006,60000,5.8
The Batman,Action Epic,2022,864000,7.8
The Batman,Epic,2022,864000,7.8
The Batman,Serial Killer,2022,864000,7.8
The Batman,Superhero,2022,864000,7.8
The Batman,Action,2022,864000,7.8
The Batman,Crime,2022,864000,7.8
The Batman,Drama,2022,864000,7.8
The Batman,Mystery,2022,864000,7.8
The Batman,Thriller,2022,864000,7.8
Play the Game,Comedy,2009,2900,6.3
Play the Game,Romance,2009,2900,6.3
Behind the Burly Q,Documentary,2010,379,6.7
Behind the Burly Q,History,2010,379,6.7
Smoking Causes Coughing,Quirky Comedy,2023,5800,6.5
Smoking Causes Coughing,Comedy,2023,5800,6.5
Smoking Causes Coughing,Horror,2023,5800,6.5
Smoking Causes Coughing,Sci-Fi,2023,5800,6.5
The Fall of the American Empire,Comedy,2019,4400,6.9
The Fall of the American Empire,Crime,2019,4400,6.9
The Fall of the American Empire,Drama,2019,4400,6.9
Carol,Period Drama,2016,148000,7.3
Carol,Steamy Romance,2016,148000,7.3
Carol,Drama,2016,148000,7.3
Carol,Romance,2016,148000,7.3
Mumford,Dark Comedy,1999,9700,6.8
Mumford,Comedy,1999,9700,6.8
Mumford,Drama,1999,9700,6.8
The Grand Seduction,Comedy,2014,20000,7.0
Potiche,Satire,2011,11000,6.4
Potiche,Comedy,2011,11000,6.4
A Simple Life,Drama,2012,6500,7.5
The Dark Hours,Horror,2005,5700,6.0
The Dark Hours,Thriller,2005,5700,6.0
Patriots Day,Police Procedural,2017,118000,7.3
Patriots Day,True Crime,2017,118000,7.3
Patriots Day,Action,2017,118000,7.3
Patriots Day,Crime,2017,118000,7.3
Patriots Day,Drama,2017,118000,7.3
Patriots Day,History,2017,118000,7.3
Patriots Day,Thriller,2017,118000,7.3
Shanghai Knights,Buddy Comedy,2003,115000,6.2
Shanghai Knights,Martial Arts,2003,115000,6.2
Shanghai Knights,Action,2003,115000,6.2
Shanghai Knights,Adventure,2003,115000,6.2
Shanghai Knights,Comedy,2003,115000,6.2
Marci X,Satire,2003,5500,3.0
Marci X,Comedy,2003,5500,3.0
Marci X,Music,2003,5500,3.0
The Constant Gardener,Conspiracy Thriller,2005,152000,7.3
The Constant Gardener,Political Thriller,2005,152000,7.3
The Constant Gardener,Tragedy,2005,152000,7.3
The Constant Gardener,Drama,2005,152000,7.3
The Constant Gardener,Mystery,2005,152000,7.3
The Constant Gardener,Romance,2005,152000,7.3
The Constant Gardener,Thriller,2005,152000,7.3
The Walk,Docudrama,2015,138000,7.3
The Walk,Period Drama,2015,138000,7.3
The Walk,Adventure,2015,138000,7.3
The Walk,Biography,2015,138000,7.3
The Walk,Drama,2015,138000,7.3
Last Orders,Drama,2002,6900,6.9
Mousehunt,Buddy Comedy,1997,62000,6.5
Mousehunt,Dark Comedy,1997,62000,6.5
Mousehunt,Farce,1997,62000,6.5
Mousehunt,High-Concept Comedy,1997,62000,6.5
Mousehunt,Holiday Comedy,1997,62000,6.5
Mousehunt,Slapstick,1997,62000,6.5
Mousehunt,Comedy,1997,62000,6.5
Mousehunt,Holiday,1997,62000,6.5
Fantasia 2000,Fairy Tale,2000,43000,7.1
Fantasia 2000,Hand-Drawn Animation,2000,43000,7.1
Fantasia 2000,Animation,2000,43000,7.1
Fantasia 2000,Family,2000,43000,7.1
Fantasia 2000,Fantasy,2000,43000,7.1
Fantasia 2000,Music,2000,43000,7.1
Little Women,Holiday Romance,1994,66000,7.3
Little Women,Period Drama,1994,66000,7.3
Little Women,Drama,1994,66000,7.3
Little Women,Family,1994,66000,7.3
Little Women,Romance,1994,66000,7.3
Evil Dead Rise,Body Horror,2023,154000,6.5
Evil Dead Rise,Dark Comedy,2023,154000,6.5
Evil Dead Rise,Splatter Horror,2023,154000,6.5
Evil Dead Rise,Supernatural Horror,2023,154000,6.5
Evil Dead Rise,Zombie Horror,2023,154000,6.5
Evil Dead Rise,Horror,2023,154000,6.5
Chaplin,Docudrama,1993,64000,7.5
Chaplin,Period Drama,1993,64000,7.5
Chaplin,Showbiz Drama,1993,64000,7.5
Chaplin,Biography,1993,64000,7.5
Chaplin,Comedy,1993,64000,7.5
Chaplin,Drama,1993,64000,7.5
The Good Heart,Comedy,2010,5300,6.8
The Good Heart,Drama,2010,5300,6.8
The Hustle,Buddy Comedy,2019,68000,5.5
The Hustle,Caper,2019,68000,5.5
The Hustle,Comedy,2019,68000,5.5
The Hustle,Crime,2019,68000,5.5
Three Minutes: A Lengthening,Documentary,2022,715,7.3
Three Minutes: A Lengthening,History,2022,715,7.3
Three Minutes: A Lengthening,War,2022,715,7.3
The Edge,Survival,1997,82000,6.9
The Edge,Action,1997,82000,6.9
The Edge,Adventure,1997,82000,6.9
The Edge,Drama,1997,82000,6.9
The Edge,Thriller,1997,82000,6.9
Green Book,Docudrama,2018,628000,8.2
Green Book,Period Drama,2018,628000,8.2
Green Book,Road Trip,2018,628000,8.2
Green Book,Biography,2018,628000,8.2
Green Book,Comedy,2018,628000,8.2
Green Book,Drama,2018,628000,8.2
Green Book,Music,2018,628000,8.2
Mirror,Biography,1975,55000,7.9
Mirror,Drama,1975,55000,7.9
Parthenope,Coming-of-Age,2024,9600,6.6
Parthenope,Drama,2024,9600,6.6
Parthenope,Fantasy,2024,9600,6.6
Nine,Drama,2009,46000,5.8
Nine,Musical,2009,46000,5.8
Nine,Romance,2009,46000,5.8
The Wicker Man,Dark Comedy,2006,73000,3.8
The Wicker Man,Folk Horror,2006,73000,3.8
The Wicker Man,Horror,2006,73000,3.8
The Wicker Man,Mystery,2006,73000,3.8
The Wicker Man,Thriller,2006,73000,3.8
The Death & Life of John F. Donovan,Drama,2019,8000,6.1
The Eagle,Sword & Sandal,2011,76000,6.2
The Eagle,Action,2011,76000,6.2
The Eagle,Adventure,2011,76000,6.2
The Eagle,Drama,2011,76000,6.2
Secretariat,Biography,2010,31000,7.2
Secretariat,Drama,2010,31000,7.2
Secretariat,Family,2010,31000,7.2
Secretariat,History,2010,31000,7.2
Secretariat,Sport,2010,31000,7.2
Birth,Drama,2004,43000,6.3
Birth,Fantasy,2004,43000,6.3
Birth,Mystery,2004,43000,6.3
Birth,Thriller,2004,43000,6.3
Second Act,Comedy,2018,31000,5.8
Second Act,Drama,2018,31000,5.8
Second Act,Romance,2018,31000,5.8
Syriana,Political Thriller,2005,136000,6.9
Syriana,Spy,2005,136000,6.9
Syriana,Drama,2005,136000,6.9
Syriana,Thriller,2005,136000,6.9
Journal d'une femme de chambre,Drama,2015,3100,5.5
BASEketball,Baseball,1998,68000,6.5
BASEketball,Basketball,1998,68000,6.5
BASEketball,Buddy Comedy,1998,68000,6.5
BASEketball,Parody,1998,68000,6.5
BASEketball,Comedy,1998,68000,6.5
BASEketball,Sport,1998,68000,6.5
Ali,Docudrama,2001,108000,6.7
Ali,Biography,2001,108000,6.7
Ali,Drama,2001,108000,6.7
Ali,Sport,2001,108000,6.7
Flatliners,Psychological Horror,1990,96000,6.6
Flatliners,Psychological Thriller,1990,96000,6.6
Flatliners,Drama,1990,96000,6.6
Flatliners,Horror,1990,96000,6.6
Flatliners,Sci-Fi,1990,96000,6.6
Flatliners,Thriller,1990,96000,6.6
The Brand New Testament,Dark Comedy,2015,36000,7.1
The Brand New Testament,Satire,2015,36000,7.1
The Brand New Testament,Comedy,2015,36000,7.1
The Brand New Testament,Drama,2015,36000,7.1
The Brand New Testament,Fantasy,2015,36000,7.1
Dave,Romantic Comedy,1993,59000,6.9
Dave,Satire,1993,59000,6.9
Dave,Comedy,1993,59000,6.9
Dave,Romance,1993,59000,6.9
The Distinguished Gentleman,Caper,1992,17000,5.9
The Distinguished Gentleman,Farce,1992,17000,5.9
The Distinguished Gentleman,High-Concept Comedy,1992,17000,5.9
The Distinguished Gentleman,Satire,1992,17000,5.9
The Distinguished Gentleman,Comedy,1992,17000,5.9
The Distinguished Gentleman,Crime,1992,17000,5.9
Rescue Dawn,Jungle Adventure,2007,113000,7.3
Rescue Dawn,Survival,2007,113000,7.3
Rescue Dawn,Adventure,2007,113000,7.3
Rescue Dawn,Biography,2007,113000,7.3
Rescue Dawn,War,2007,113000,7.3
Enough Said,Romantic Comedy,2013,68000,7.0
Enough Said,Comedy,2013,68000,7.0
Enough Said,Drama,2013,68000,7.0
Enough Said,Romance,2013,68000,7.0
American Outlaws,Action,2001,18000,5.9
American Outlaws,Western,2001,18000,5.9
Moonstruck,Romantic Comedy,1988,73000,7.2
Moonstruck,Comedy,1988,73000,7.2
Moonstruck,Drama,1988,73000,7.2
Moonstruck,Romance,1988,73000,7.2
Coyote Ugly,Romantic Comedy,2000,124000,5.8
Coyote Ugly,Comedy,2000,124000,5.8
Coyote Ugly,Drama,2000,124000,5.8
Coyote Ugly,Music,2000,124000,5.8
Coyote Ugly,Romance,2000,124000,5.8
Mission: Impossible - Fallout,Action Epic,2018,393000,7.7
Mission: Impossible - Fallout,Globetrotting Adventure,2018,393000,7.7
Mission: Impossible - Fallout,Spy,2018,393000,7.7
Mission: Impossible - Fallout,Action,2018,393000,7.7
Mission: Impossible - Fallout,Adventure,2018,393000,7.7
Mission: Impossible - Fallout,Thriller,2018,393000,7.7
Salvatore: Shoemaker of Dreams,Documentary,2022,294,6.6
Shaolin,Martial Arts,2011,20000,6.8
Shaolin,Action,2011,20000,6.8
Shaolin,Drama,2011,20000,6.8
Wedding Crashers,Farce,2005,386000,7.0
Wedding Crashers,Raunchy Comedy,2005,386000,7.0
Wedding Crashers,Romantic Comedy,2005,386000,7.0
Wedding Crashers,Comedy,2005,386000,7.0
Wedding Crashers,Romance,2005,386000,7.0
Fantastic Four,Superhero,2015,182000,4.3
Fantastic Four,Action,2015,182000,4.3
Fantastic Four,Adventure,2015,182000,4.3
Fantastic Four,Sci-Fi,2015,182000,4.3
The Insider,Conspiracy Thriller,1999,186000,7.8
The Insider,Docudrama,1999,186000,7.8
The Insider,Legal Thriller,1999,186000,7.8
The Insider,Workplace Drama,1999,186000,7.8
The Insider,Biography,1999,186000,7.8
The Insider,Drama,1999,186000,7.8
The Insider,History,1999,186000,7.8
The Insider,Thriller,1999,186000,7.8
The Ides of March,Political Drama,2011,235000,7.1
The Ides of March,Political Thriller,2011,235000,7.1
The Ides of March,Drama,2011,235000,7.1
The Ides of March,Thriller,2011,235000,7.1
Madagascar 3: Europe's Most Wanted,Animal Adventure,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Computer Animation,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Urban Adventure,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Adventure,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Animation,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Comedy,2012,207000,6.8
Madagascar 3: Europe's Most Wanted,Family,2012,207000,6.8
Pineapple Express,Stoner Comedy,2008,364000,6.9
Pineapple Express,Action,2008,364000,6.9
Pineapple Express,Comedy,2008,364000,6.9
Pineapple Express,Crime,2008,364000,6.9
The End of the Affair,Steamy Romance,2000,25000,7.0
The End of the Affair,Drama,2000,25000,7.0
The End of the Affair,Mystery,2000,25000,7.0
The End of the Affair,Romance,2000,25000,7.0
Hollywood Shuffle,Parody,1987,6700,6.9
Hollywood Shuffle,Satire,1987,6700,6.9
Hollywood Shuffle,Comedy,1987,6700,6.9
Bullet to the Head,Action,2013,53000,5.7
Bullet to the Head,Crime,2013,53000,5.7
Bullet to the Head,Thriller,2013,53000,5.7
A Good Day to Die Hard,Action,2013,219000,5.2
A Good Day to Die Hard,Thriller,2013,219000,5.2
Angels in the Outfield,Baseball,1994,36000,6.2
Angels in the Outfield,High-Concept Comedy,1994,36000,6.2
Angels in the Outfield,Supernatural Fantasy,1994,36000,6.2
Angels in the Outfield,Comedy,1994,36000,6.2
Angels in the Outfield,Drama,1994,36000,6.2
Angels in the Outfield,Family,1994,36000,6.2
Angels in the Outfield,Fantasy,1994,36000,6.2
Angels in the Outfield,Sport,1994,36000,6.2
Night Watch,Dark Fantasy,2006,56000,6.4
Night Watch,Vampire Horror,2006,56000,6.4
Night Watch,Action,2006,56000,6.4
Night Watch,Fantasy,2006,56000,6.4
Night Watch,Horror,2006,56000,6.4
Night Watch,Thriller,2006,56000,6.4
A Most Wanted Man,Spy,2014,82000,6.7
A Most Wanted Man,True Crime,2014,82000,6.7
A Most Wanted Man,Crime,2014,82000,6.7
A Most Wanted Man,Drama,2014,82000,6.7
A Most Wanted Man,Thriller,2014,82000,6.7
The Girl on the Train,Psychological Drama,2016,205000,6.5
The Girl on the Train,Psychological Thriller,2016,205000,6.5
The Girl on the Train,Whodunnit,2016,205000,6.5
The Girl on the Train,Crime,2016,205000,6.5
The Girl on the Train,Drama,2016,205000,6.5
The Girl on the Train,Mystery,2016,205000,6.5
The Girl on the Train,Thriller,2016,205000,6.5
Bamboozled,Satire,2000,13000,6.7
Bamboozled,Comedy,2000,13000,6.7
Bamboozled,Drama,2000,13000,6.7
Bamboozled,Music,2000,13000,6.7
The Spanish Prisoner,Drama,1998,27000,7.1
The Spanish Prisoner,Mystery,1998,27000,7.1
The Spanish Prisoner,Thriller,1998,27000,7.1
Tully,Comedy,2018,65000,6.9
Tully,Drama,2018,65000,6.9
Tully,Mystery,2018,65000,6.9
Finding Dory,Animal Adventure,2016,318000,7.2
Finding Dory,Computer Animation,2016,318000,7.2
Finding Dory,Sea Adventure,2016,318000,7.2
Finding Dory,Adventure,2016,318000,7.2
Finding Dory,Animation,2016,318000,7.2
Finding Dory,Comedy,2016,318000,7.2
Finding Dory,Family,2016,318000,7.2
Finding Dory,Fantasy,2016,318000,7.2
Finding Dory,Mystery,2016,318000,7.2
Death to Smoochy,Dark Comedy,2002,44000,6.3
Death to Smoochy,Satire,2002,44000,6.3
Death to Smoochy,Comedy,2002,44000,6.3
Death to Smoochy,Crime,2002,44000,6.3
Death to Smoochy,Drama,2002,44000,6.3
Death to Smoochy,Thriller,2002,44000,6.3
Fall,Survival,2022,120000,6.4
Fall,Action,2022,120000,6.4
Fall,Thriller,2022,120000,6.4
Friends with Benefits,Feel-Good Romance,2011,408000,6.5
Friends with Benefits,Raunchy Comedy,2011,408000,6.5
Friends with Benefits,Romantic Comedy,2011,408000,6.5
Friends with Benefits,Comedy,2011,408000,6.5
Friends with Benefits,Romance,2011,408000,6.5
Sister Act,Dark Comedy,1992,113000,6.5
Sister Act,Comedy,1992,113000,6.5
Sister Act,Family,1992,113000,6.5
Sister Act,Music,1992,113000,6.5
The Believers,Crime,1987,8700,6.1
The Believers,Drama,1987,8700,6.1
The Believers,Horror,1987,8700,6.1
The Believers,Mystery,1987,8700,6.1
The Believers,Thriller,1987,8700,6.1
The Producers,Farce,1968,62000,7.5
The Producers,Comedy,1968,62000,7.5
The Producers,Music,1968,62000,7.5
Heartbreaker,Comedy,2010,28000,6.7
Heartbreaker,Romance,2010,28000,6.7
Running with Scissors,Comedy,2006,23000,6.1
Running with Scissors,Drama,2006,23000,6.1
The Last Days on Mars,B-Horror,2013,40000,5.5
The Last Days on Mars,Dark Comedy,2013,40000,5.5
The Last Days on Mars,Space Sci-Fi,2013,40000,5.5
The Last Days on Mars,Adventure,2013,40000,5.5
The Last Days on Mars,Horror,2013,40000,5.5
The Last Days on Mars,Sci-Fi,2013,40000,5.5
The Last Days on Mars,Thriller,2013,40000,5.5
The Grandfather,Dark Comedy,1998,2100,7.3
The Grandfather,Period Drama,1998,2100,7.3
The Grandfather,Drama,1998,2100,7.3
Happening,Drama,2021,13000,7.4
Groove,Drama,2000,4600,6.6
Groove,Music,2000,4600,6.6
Ratcatcher,Drama,1999,12000,7.5
The Stepfather,Psychological Thriller,2009,41000,5.6
The Stepfather,Mystery,2009,41000,5.6
The Stepfather,Thriller,2009,41000,5.6
Blue Crush,Coming-of-Age,2002,34000,5.7
Blue Crush,Extreme Sport,2002,34000,5.7
Blue Crush,Football,2002,34000,5.7
Blue Crush,Water Sport,2002,34000,5.7
Blue Crush,Drama,2002,34000,5.7
Blue Crush,Romance,2002,34000,5.7
Blue Crush,Sport,2002,34000,5.7
Who Is Cletis Tout?,Action,2001,5100,6.3
Who Is Cletis Tout?,Comedy,2001,5100,6.3
Who Is Cletis Tout?,Crime,2001,5100,6.3
Middle of Nowhere,Drama,2014,2000,6.6
Death of a President,Crime,2006,7100,6.3
Death of a President,Drama,2006,7100,6.3
Death of a President,Mystery,2006,7100,6.3
Death of a President,Thriller,2006,7100,6.3
"Greystoke: The Legend of Tarzan, Lord of the Apes",Costume Drama,1984,22000,6.4
"Greystoke: The Legend of Tarzan, Lord of the Apes",Jungle Adventure,1984,22000,6.4
"Greystoke: The Legend of Tarzan, Lord of the Apes",Period Drama,1984,22000,6.4
"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure,1984,22000,6.4
"Greystoke: The Legend of Tarzan, Lord of the Apes",Drama,1984,22000,6.4
Hilary and Jackie,Biography,1999,11000,7.3
Hilary and Jackie,Drama,1999,11000,7.3
Hilary and Jackie,Music,1999,11000,7.3
Dead Poets Society,Coming-of-Age,1989,586000,8.1
Dead Poets Society,Teen Drama,1989,586000,8.1
Dead Poets Society,Comedy,1989,586000,8.1
Dead Poets Society,Drama,1989,586000,8.1
The World According to Garp,Dark Comedy,1982,30000,7.1
The World According to Garp,Comedy,1982,30000,7.1
The World According to Garp,Drama,1982,30000,7.1
Duplicity,Caper,2009,53000,6.1
Duplicity,Comedy,2009,53000,6.1
Duplicity,Crime,2009,53000,6.1
Duplicity,Romance,2009,53000,6.1
Duplicity,Thriller,2009,53000,6.1
Den of Thieves,Cop Drama,2018,140000,7.0
Den of Thieves,Heist,2018,140000,7.0
Den of Thieves,Action,2018,140000,7.0
Den of Thieves,Crime,2018,140000,7.0
Den of Thieves,Drama,2018,140000,7.0
Den of Thieves,Thriller,2018,140000,7.0
Redacted,True Crime,2007,11000,6.1
Redacted,Crime,2007,11000,6.1
Redacted,Thriller,2007,11000,6.1
Redacted,War,2007,11000,6.1
Away from Her,Drama,2007,23000,7.5
The Memory of a Killer,Action,2005,11000,7.2
The Memory of a Killer,Crime,2005,11000,7.2
The Memory of a Killer,Drama,2005,11000,7.2
The Memory of a Killer,Thriller,2005,11000,7.2
Edge of Tomorrow,Alien Invasion,2014,768000,7.9
Edge of Tomorrow,Dystopian Sci-Fi,2014,768000,7.9
Edge of Tomorrow,Sci-Fi Epic,2014,768000,7.9
Edge of Tomorrow,Time Travel,2014,768000,7.9
Edge of Tomorrow,Action,2014,768000,7.9
Edge of Tomorrow,Adventure,2014,768000,7.9
Edge of Tomorrow,Sci-Fi,2014,768000,7.9
Prisoners,Psychological Thriller,2013,864000,8.2
Prisoners,Suspense Mystery,2013,864000,8.2
Prisoners,Crime,2013,864000,8.2
Prisoners,Drama,2013,864000,8.2
Prisoners,Mystery,2013,864000,8.2
Prisoners,Thriller,2013,864000,8.2
La Cage aux Folles,Farce,1979,12000,7.2
La Cage aux Folles,Satire,1979,12000,7.2
La Cage aux Folles,Comedy,1979,12000,7.2
Girl in Progress,Comedy,2012,7100,5.6
Girl in Progress,Drama,2012,7100,5.6
Teenage Mutant Ninja Turtles,Samurai,2014,225000,5.8
Teenage Mutant Ninja Turtles,Superhero,2014,225000,5.8
Teenage Mutant Ninja Turtles,Action,2014,225000,5.8
Teenage Mutant Ninja Turtles,Adventure,2014,225000,5.8
Teenage Mutant Ninja Turtles,Comedy,2014,225000,5.8
Teenage Mutant Ninja Turtles,Crime,2014,225000,5.8
Teenage Mutant Ninja Turtles,Fantasy,2014,225000,5.8
Teenage Mutant Ninja Turtles,Sci-Fi,2014,225000,5.8
She's Gotta Have It,Parody,1986,17000,6.8
She's Gotta Have It,Romantic Comedy,1986,17000,6.8
She's Gotta Have It,Comedy,1986,17000,6.8
She's Gotta Have It,Romance,1986,17000,6.8
The Cold Light of Day,Action,2012,40000,4.9
The Cold Light of Day,Adventure,2012,40000,4.9
The Cold Light of Day,Thriller,2012,40000,4.9
Runaway Jury,Conspiracy Thriller,2003,113000,7.1
Runaway Jury,Legal Drama,2003,113000,7.1
Runaway Jury,Legal Thriller,2003,113000,7.1
Runaway Jury,Crime,2003,113000,7.1
Runaway Jury,Drama,2003,113000,7.1
Runaway Jury,Thriller,2003,113000,7.1
Poseidon,Disaster,2006,113000,5.7
Poseidon,Sea Adventure,2006,113000,5.7
Poseidon,Survival,2006,113000,5.7
Poseidon,Action,2006,113000,5.7
Poseidon,Adventure,2006,113000,5.7
Poseidon,Thriller,2006,113000,5.7
The Foreigner,Martial Arts,2017,128000,7.0
The Foreigner,Tragedy,2017,128000,7.0
The Foreigner,Action,2017,128000,7.0
The Foreigner,Crime,2017,128000,7.0
The Foreigner,Thriller,2017,128000,7.0
Step Up 3D,Drama,2010,61000,6.2
Step Up 3D,Music,2010,61000,6.2
Step Up 3D,Romance,2010,61000,6.2
Eileen,Period Drama,2023,17000,5.9
Eileen,Prison Drama,2023,17000,5.9
Eileen,Psychological Drama,2023,17000,5.9
